loss,accuracy,top_2_accuracy,val_loss,val_accuracy,val_top_2_accuracy
1.0520756244659424,0.4224815368652344,0.7403412461280823,1.0448981523513794,0.47111111879348755,0.8055555820465088
1.0556949377059937,0.4222433865070343,0.730888307094574,1.0471303462982178,0.4677777886390686,0.800000011920929
1.051961064338684,0.43034055829048157,0.7323172092437744,1.0484665632247925,0.4655555486679077,0.7977777719497681
1.05233633518219,0.42200523614883423,0.741366982460022,1.0454548597335815,0.46888887882232666,0.8033333420753479
1.0550764799118042,0.4255775213241577,0.7273160219192505,1.0470558404922485,0.4655555486679077,0.801111102104187
1.050546646118164,0.426530122756958,0.7368420958518982,1.0479421615600586,0.46666666865348816,0.804444432258606
1.0509346723556519,0.42343413829803467,0.7425577640533447,1.0469417572021484,0.46666666865348816,0.8066666722297668
